@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
4330,'2024/04/25 00:00:36:787',9,256,59,55,0.98,0.42,0.5
4331,'2024/04/25 00:00:36:827',9,258,57,57,0.98,0.42,0.5
4332,'2024/04/25 00:00:36:869',9,258,57,57,0.98,0.42,0.5
4333,'2024/04/25 00:00:36:908',9,256,54,60,0.98,0.42,0.5
4334,'2024/04/25 00:00:36:949',9,257,56,58,0.98,0.42,0.5
4335,'2024/04/25 00:00:36:992',9,257,56,58,0.98,0.42,0.5
4336,'2024/04/25 00:00:37:034',9,257,56,58,0.98,0.42,0.5
4337,'2024/04/25 00:00:37:073',9,257,56,58,0.98,0.41,0.5
4338,'2024/04/25 00:00:37:113',9,257,56,58,0.98,0.41,0.5
4339,'2024/04/25 00:00:37:154',9,257,56,58,0.98,0.41,0.5
4340,'2024/04/25 00:00:37:194',9,257,56,58,0.98,0.41,0.5
4341,'2024/04/25 00:00:37:234',9,260,53,57,0.98,0.41,0.5
4342,'2024/04/25 00:00:37:272',9,260,53,57,0.98,0.41,0.5
4343,'2024/04/25 00:00:37:311',9,261,54,55,0.98,0.41,0.5
4344,'2024/04/25 00:00:37:354',9,261,54,55,0.98,0.39,0.5
4345,'2024/04/25 00:00:37:395',9,261,54,55,0.98,0.39,0.5
4346,'2024/04/25 00:00:37:437',9,264,53,54,0.98,0.39,0.5
4347,'2024/04/25 00:00:37:475',9,264,53,54,0.98,0.39,0.5
4348,'2024/04/25 00:00:37:515',9,264,53,54,0.98,0.39,0.5
4349,'2024/04/25 00:00:37:555',9,264,53,54,0.98,0.39,0.5
4350,'2024/04/25 00:00:37:594',9,264,53,54,0.98,0.39,0.5
4351,'2024/04/25 00:00:37:634',9,264,53,54,0.98,0.39,0.5
4352,'2024/04/25 00:00:37:673',9,264,53,54,0.98,0.39,0.5
4353,'2024/04/25 00:00:37:715',9,264,53,54,0.98,0.39,0.5
4354,'2024/04/25 00:00:37:755',9,264,53,54,0.98,0.39,0.5
4355,'2024/04/25 00:00:37:795',9,264,53,54,0.98,0.39,0.5
4356,'2024/04/25 00:00:37:837',9,264,53,54,0.98,0.39,0.5
4357,'2024/04/25 00:00:37:876',9,264,53,54,0.98,0.4,0.5
4358,'2024/04/25 00:00:37:919',9,0,0,0,0.98,0.4,0.5
4359,'2024/04/25 00:00:37:961',9,0,0,0,0.98,0.4,0.5
4360,'2024/04/25 00:00:38:001',9,0,0,0,0.98,0.4,0.5
4361,'2024/04/25 00:00:38:039',9,0,0,0,0.98,0.4,0.5
4362,'2024/04/25 00:00:38:077',9,0,0,0,0.98,0.4,0.5
4363,'2024/04/25 00:00:38:116',9,0,0,0,0.98,0.4,0.5
4364,'2024/04/25 00:00:38:154',9,0,0,0,0.98,0.4,0.5
4365,'2024/04/25 00:00:38:193',9,0,0,0,0.98,0.4,0.5
4366,'2024/04/25 00:00:38:235',9,0,0,0,0.98,0.4,0.5
4367,'2024/04/25 00:00:38:273',9,0,0,0,0.98,0.4,0.5
4368,'2024/04/25 00:00:38:310',9,0,0,0,0.98,0.4,0.5
4369,'2024/04/25 00:00:38:349',9,0,0,0,0.98,0.4,0.5
4370,'2024/04/25 00:00:38:386',9,0,0,0,0.98,0.4,0.5
4371,'2024/04/25 00:00:38:426',9,0,0,0,0.98,0.4,0.5
4372,'2024/04/25 00:00:38:465',9,0,0,0,0.98,0.4,0.5
4373,'2024/04/25 00:00:38:503',9,0,0,0,0.98,0.4,0.5
4374,'2024/04/25 00:00:38:541',9,0,0,0,0.98,0.4,0.5
4375,'2024/04/25 00:00:38:581',9,0,0,0,0.98,0.4,0.5
4376,'2024/04/25 00:00:38:621',9,0,0,0,0.98,0.4,0.5
4377,'2024/04/25 00:00:38:664',9,0,0,0,0.98,0.4,0.5
4378,'2024/04/25 00:00:38:705',9,0,0,0,0.98,0.4,0.5
4379,'2024/04/25 00:00:38:745',9,0,0,0,0.98,0.4,0.5
4380,'2024/04/25 00:00:38:792',9,243,35,73,0.98,0.4,0.5
4381,'2024/04/25 00:00:38:838',9,242,39,69,0.98,0.41,0.5
4382,'2024/04/25 00:00:38:877',9,242,39,69,0.98,0.42,0.5
4383,'2024/04/25 00:00:38:921',9,239,39,71,0.98,0.42,0.5
4384,'2024/04/25 00:00:38:962',9,237,38,72,0.98,0.42,0.5
4385,'2024/04/25 00:00:39:006',9,237,38,72,0.98,0.42,0.5
4386,'2024/04/25 00:00:39:045',9,237,37,74,0.98,0.42,0.5
4387,'2024/04/25 00:00:39:087',9,236,37,76,0.98,0.42,0.5
4388,'2024/04/25 00:00:39:126',9,236,37,76,0.98,0.42,0.5
4389,'2024/04/25 00:00:39:168',9,237,38,74,0.98,0.42,0.5
4390,'2024/04/25 00:00:39:207',9,237,38,74,0.98,0.42,0.5
4391,'2024/04/25 00:00:39:247',9,237,37,75,0.98,0.42,0.5
4392,'2024/04/25 00:00:39:288',9,236,34,80,0.98,0.42,0.5
4393,'2024/04/25 00:00:39:328',9,236,34,80,0.98,0.42,0.5
4394,'2024/04/25 00:00:39:369',9,235,35,77,0.98,0.42,0.5
4395,'2024/04/25 00:00:39:409',9,237,35,75,0.98,0.42,0.5
4396,'2024/04/25 00:00:39:453',9,237,35,75,0.98,0.42,0.5
4397,'2024/04/25 00:00:39:493',9,238,34,75,0.98,0.42,0.5
4398,'2024/04/25 00:00:39:534',9,238,34,75,0.98,0.42,0.5
4399,'2024/04/25 00:00:39:576',9,238,33,74,0.98,0.42,0.5
4400,'2024/04/25 00:00:39:620',9,239,32,73,0.98,0.42,0.5
4401,'2024/04/25 00:00:39:666',9,239,32,73,0.98,0.42,0.5
4402,'2024/04/25 00:00:39:708',9,240,31,74,0.98,0.42,0.5
4403,'2024/04/25 00:00:39:757',9,242,32,70,0.98,0.42,0.5
4404,'2024/04/25 00:00:39:803',9,242,32,70,0.98,0.42,0.5
4405,'2024/04/25 00:00:39:845',9,241,30,73,0.98,0.42,0.5
4406,'2024/04/25 00:00:39:888',9,242,30,73,0.98,0.42,0.5
4407,'2024/04/25 00:00:39:928',9,242,30,73,0.98,0.42,0.5
4408,'2024/04/25 00:00:39:985',9,243,30,71,0.98,0.42,0.5
4409,'2024/04/25 00:00:40:034',9,243,30,71,0.98,0.41,0.5
4410,'2024/04/25 00:00:40:085',9,243,30,71,0.98,0.39,0.5
4411,'2024/04/25 00:00:40:132',9,246,30,68,0.98,0.38,0.5
4412,'2024/04/25 00:00:40:177',9,246,31,68,0.98,0.37,0.5
4413,'2024/04/25 00:00:40:224',9,243,27,73,0.98,0.36,0.5
4414,'2024/04/25 00:00:40:262',9,243,27,73,0.98,0.35,0.5
4415,'2024/04/25 00:00:40:309',9,244,26,73,0.98,0.34,0.5
4416,'2024/04/25 00:00:40:351',9,244,26,73,0.98,0.32,0.5
4417,'2024/04/25 00:00:40:393',9,245,26,70,0.98,0.29,0.5
4418,'2024/04/25 00:00:40:436',9,245,27,73,0.98,0.28,0.5
4419,'2024/04/25 00:00:40:475',9,245,27,73,0.98,0.27,0.5
4420,'2024/04/25 00:00:40:516',9,246,28,70,0.98,0.26,0.5
4421,'2024/04/25 00:00:40:553',9,246,27,68,0.98,0.25,0.5
4422,'2024/04/25 00:00:40:590',9,246,27,68,0.98,0.25,0.5
4423,'2024/04/25 00:00:40:638',9,250,30,64,0.98,0.24,0.5
4424,'2024/04/25 00:00:40:683',9,250,29,64,0.98,0.23,0.5
4425,'2024/04/25 00:00:40:722',9,250,29,64,0.98,0.23,0.5
4426,'2024/04/25 00:00:40:763',9,250,29,65,0.98,0.23,0.5
4427,'2024/04/25 00:00:40:803',9,250,29,65,0.98,0.23,0.5
4428,'2024/04/25 00:00:40:839',9,251,29,65,0.98,0.22,0.5
4429,'2024/04/25 00:00:40:877',9,250,28,66,0.98,0.22,0.5
4430,'2024/04/25 00:00:40:916',9,250,28,66,0.98,0.22,0.5
4431,'2024/04/25 00:00:40:954',9,250,28,66,0.98,0.22,0.5
4432,'2024/04/25 00:00:40:992',9,250,28,66,0.98,0.22,0.5
4433,'2024/04/25 00:00:41:032',9,252,28,65,0.98,0.22,0.5
4434,'2024/04/25 00:00:41:069',9,252,29,62,0.98,0.22,0.5
4435,'2024/04/25 00:00:41:108',9,252,29,62,0.98,0.22,0.5
4436,'2024/04/25 00:00:41:148',9,252,29,62,0.98,0.22,0.5
4437,'2024/04/25 00:00:41:185',9,252,27,63,0.98,0.22,0.5
4438,'2024/04/25 00:00:41:222',9,253,26,64,0.98,0.21,0.5
4439,'2024/04/25 00:00:41:261',9,253,26,64,0.98,0.19,0.5
4440,'2024/04/25 00:00:41:306',9,254,27,64,0.98,0.19,0.5
4441,'2024/04/25 00:00:41:348',9,252,25,67,0.98,0.18,0.5
4442,'2024/04/25 00:00:41:388',9,252,25,67,0.98,0.18,0.5
4443,'2024/04/25 00:00:41:427',9,253,26,66,0.98,0.18,0.5
4444,'2024/04/25 00:00:41:475',9,253,26,66,0.98,0.18,0.5
4445,'2024/04/25 00:00:41:517',9,253,27,63,0.98,0.18,0.5
4446,'2024/04/25 00:00:41:556',9,251,24,67,0.98,0.17,0.5
4447,'2024/04/25 00:00:41:592',9,251,24,67,0.98,0.17,0.5
4448,'2024/04/25 00:00:41:637',9,252,25,66,0.98,0.16,0.5
4449,'2024/04/25 00:00:41:677',9,252,25,66,0.98,0.15,0.5
4450,'2024/04/25 00:00:41:720',9,253,26,65,0.98,0.14,0.5
4451,'2024/04/25 00:00:41:759',9,252,25,66,0.98,0.13,0.5
4452,'2024/04/25 00:00:41:804',9,252,25,66,0.98,0.09,0.5
4453,'2024/04/25 00:00:41:847',9,253,25,66,0.98,0.09,0.5
4454,'2024/04/25 00:00:41:887',9,254,25,66,0.98,0.09,0.5
4455,'2024/04/25 00:00:41:927',9,254,25,66,0.98,0.09,0.5
4456,'2024/04/25 00:00:41:966',9,255,27,62,0.98,0.09,0.5
4457,'2024/04/25 00:00:42:005',9,255,27,62,0.98,0.09,0.5
4458,'2024/04/25 00:00:42:044',9,254,27,62,0.98,0.09,0.5
4459,'2024/04/25 00:00:42:084',9,256,25,62,0.98,0.09,0.5
4460,'2024/04/25 00:00:42:121',9,256,25,62,0.98,0.09,0.5
4461,'2024/04/25 00:00:42:157',9,258,28,57,0.98,0.09,0.5
4462,'2024/04/25 00:00:42:196',9,258,28,57,0.98,0.09,0.5
4463,'2024/04/25 00:00:42:234',9,259,28,54,0.98,0.09,0.5
4464,'2024/04/25 00:00:42:273',9,258,28,56,0.98,0.09,0.5
4465,'2024/04/25 00:00:42:309',9,258,28,56,0.98,0.09,0.5
4466,'2024/04/25 00:00:42:348',9,258,28,56,0.98,0.09,0.5
4467,'2024/04/25 00:00:42:389',9,254,23,64,0.98,0.09,0.5
4468,'2024/04/25 00:00:42:430',9,256,25,61,0.98,0.09,0.5
4469,'2024/04/25 00:00:42:473',9,256,25,61,0.98,0.09,0.5
4470,'2024/04/25 00:00:42:510',9,255,23,62,0.98,0.09,0.5
4471,'2024/04/25 00:00:42:550',9,256,24,60,0.98,0.09,0.5
4472,'2024/04/25 00:00:42:587',9,256,24,60,0.98,0.09,0.5
4473,'2024/04/25 00:00:42:632',9,257,24,59,0.98,0.09,0.5
4474,'2024/04/25 00:00:42:672',9,258,24,60,0.98,0.09,0.5
4475,'2024/04/25 00:00:42:709',9,258,24,60,0.98,0.09,0.5
4476,'2024/04/25 00:00:42:751',9,258,25,57,0.98,0.09,0.5
4477,'2024/04/25 00:00:42:792',9,258,25,57,0.98,0.09,0.5
4478,'2024/04/25 00:00:42:834',9,260,26,54,0.98,0.09,0.5
4479,'2024/04/25 00:00:42:871',9,260,26,54,0.98,0.09,0.5
4480,'2024/04/25 00:00:42:914',9,260,26,54,0.98,0.09,0.5
4481,'2024/04/25 00:00:42:954',9,260,26,54,0.98,0.09,0.5
4482,'2024/04/25 00:00:42:993',9,260,26,54,0.98,0.09,0.5
4483,'2024/04/25 00:00:43:034',9,256,20,62,0.98,0.09,0.5
4484,'2024/04/25 00:00:43:074',9,254,20,64,0.98,0.09,0.5
4485,'2024/04/25 00:00:43:111',9,254,20,64,0.98,0.09,0.5
4486,'2024/04/25 00:00:43:149',9,254,20,64,0.98,0.09,0.5
4487,'2024/04/25 00:00:43:189',9,254,20,64,0.98,0.09,0.5
4488,'2024/04/25 00:00:43:228',9,254,20,64,0.98,0.09,0.5
4489,'2024/04/25 00:00:43:267',9,254,20,64,0.98,0.09,0.5
4490,'2024/04/25 00:00:43:305',9,257,18,61,0.98,0.09,0.5
4491,'2024/04/25 00:00:43:341',9,256,18,60,0.98,0.09,0.5
4492,'2024/04/25 00:00:43:376',9,256,18,60,0.98,0.09,0.5
4493,'2024/04/25 00:00:43:416',9,256,18,60,0.98,0.09,0.5
4494,'2024/04/25 00:00:43:453',9,256,18,60,0.98,0.09,0.5
4495,'2024/04/25 00:00:43:492',9,256,18,60,0.98,0.09,0.5
4496,'2024/04/25 00:00:43:528',9,256,18,60,0.98,0.09,0.5
4497,'2024/04/25 00:00:43:568',9,256,18,60,0.98,0.09,0.5
4498,'2024/04/25 00:00:43:605',9,256,18,60,0.98,0.09,0.5
4499,'2024/04/25 00:00:43:642',9,256,18,60,0.98,0.09,0.5
4500,'2024/04/25 00:00:43:683',9,253,16,66,0.98,0.09,0.5
4501,'2024/04/25 00:00:43:721',9,253,16,66,0.98,0.09,0.5
4502,'2024/04/25 00:00:43:759',9,253,16,65,0.98,0.09,0.5
4503,'2024/04/25 00:00:43:799',9,253,16,65,0.98,0.09,0.5
4504,'2024/04/25 00:00:43:837',9,250,14,69,0.98,0.09,0.5
4505,'2024/04/25 00:00:43:876',9,248,16,69,0.98,0.09,0.5
4506,'2024/04/25 00:00:43:916',9,248,16,69,0.98,0.09,0.5
4507,'2024/04/25 00:00:43:955',9,248,15,69,0.98,0.09,0.5
4508,'2024/04/25 00:00:43:995',9,248,15,69,0.98,0.09,0.5
4509,'2024/04/25 00:00:44:036',9,247,14,69,0.98,0.09,0.5
4510,'2024/04/25 00:00:44:075',9,247,14,69,0.98,0.09,0.5
4511,'2024/04/25 00:00:44:114',9,245,12,72,0.98,0.09,0.5
4512,'2024/04/25 00:00:44:152',9,245,12,71,0.98,0.09,0.5
4513,'2024/04/25 00:00:44:191',9,245,12,71,0.98,0.09,0.5
4514,'2024/04/25 00:00:44:238',9,244,9,72,0.98,0.09,0.5
4515,'2024/04/25 00:00:44:279',9,243,8,73,0.98,0.09,0.5
4516,'2024/04/25 00:00:44:324',9,243,8,73,0.98,0.09,0.5
4517,'2024/04/25 00:00:44:373',9,242,7,76,0.98,0.09,0.5
4518,'2024/04/25 00:00:44:418',9,242,7,76,0.98,0.09,0.5
4519,'2024/04/25 00:00:44:456',9,245,7,72,0.98,0.09,0.5
4520,'2024/04/25 00:00:44:493',9,245,8,70,0.98,0.09,0.5
4521,'2024/04/25 00:00:44:534',9,245,8,70,0.98,0.09,0.5
4522,'2024/04/25 00:00:44:572',9,244,5,74,0.98,0.09,0.5
4523,'2024/04/25 00:00:44:621',9,245,5,72,0.98,0.09,0.5
4524,'2024/04/25 00:00:44:667',9,245,5,72,0.98,0.09,0.5
4525,'2024/04/25 00:00:44:716',9,246,4,70,0.98,0.08,0.5
4526,'2024/04/25 00:00:44:766',9,247,3,71,0.98,0.07,0.5
4527,'2024/04/25 00:00:44:811',9,247,3,71,0.98,0.06,0.5
4528,'2024/04/25 00:00:44:861',9,248,3,72,0.98,0.06,0.5
4529,'2024/04/25 00:00:44:907',9,246,3,72,0.98,0.06,0.5
4530,'2024/04/25 00:00:44:958',9,248,3,68,0.98,0.05,0.5
4531,'2024/04/25 00:00:45:006',9,248,3,68,0.98,0.05,0.5
4532,'2024/04/25 00:00:45:048',9,249,1,71,0.98,0.05,0.5
4533,'2024/04/25 00:00:45:094',9,249,1,70,0.98,0.04,0.5
4534,'2024/04/25 00:00:45:137',9,249,1,70,0.98,0.04,0.5
4535,'2024/04/25 00:00:45:176',9,249,1,70,0.98,0.04,0.5
4536,'2024/04/25 00:00:45:216',9,250,2,68,0.98,0.04,0.5
4537,'2024/04/25 00:00:45:256',9,250,2,68,0.98,0.04,0.5
4538,'2024/04/25 00:00:45:296',9,250,2,68,0.98,0.04,0.5
4539,'2024/04/25 00:00:45:338',9,250,2,68,0.98,0.04,0.5
4540,'2024/04/25 00:00:45:382',9,250,2,68,0.98,0.04,0.5
4541,'2024/04/25 00:00:45:423',9,253,1,65,0.98,0.04,0.5
4542,'2024/04/25 00:00:45:467',9,253,1,65,0.98,0.04,0.5
4543,'2024/04/25 00:00:45:508',9,253,1,65,0.98,0.04,0.5
4544,'2024/04/25 00:00:45:555',9,253,1,65,0.98,0.04,0.5
4545,'2024/04/25 00:00:45:596',9,252,1,68,0.98,0.04,0.5
4546,'2024/04/25 00:00:45:639',9,253,1,67,0.98,0.04,0.5
4547,'2024/04/25 00:00:45:683',9,252,2,68,0.98,0.04,0.5
4548,'2024/04/25 00:00:45:727',9,252,2,68,0.98,0.04,0.5
4549,'2024/04/25 00:00:45:783',9,252,2,68,0.98,0.04,0.5
4550,'2024/04/25 00:00:45:832',9,252,2,68,0.98,0.04,0.5
4551,'2024/04/25 00:00:45:878',9,252,2,68,0.98,0.04,0.5
4552,'2024/04/25 00:00:45:927',9,252,2,68,0.98,0.04,0.5
4553,'2024/04/25 00:00:45:979',9,252,1,68,0.98,0.04,0.5
4554,'2024/04/25 00:00:46:019',9,252,1,68,0.98,0.04,0.5
4555,'2024/04/25 00:00:46:057',9,252,1,68,0.98,0.04,0.5
4556,'2024/04/25 00:00:46:096',9,252,1,68,0.98,0.04,0.5
4557,'2024/04/25 00:00:46:136',9,252,1,68,0.98,0.05,0.5
4558,'2024/04/25 00:00:46:177',9,252,1,68,0.98,0.05,0.5
4559,'2024/04/25 00:00:46:222',9,252,1,68,0.98,0.05,0.5
4560,'2024/04/25 00:00:46:262',9,252,1,68,0.98,0.05,0.5
4561,'2024/04/25 00:00:46:305',9,252,1,68,0.98,0.06,0.5
4562,'2024/04/25 00:00:46:345',9,252,1,68,0.98,0.06,0.5
4563,'2024/04/25 00:00:46:384',9,252,1,68,0.98,0.07,0.5
4564,'2024/04/25 00:00:46:425',9,252,1,68,0.98,0.07,0.5
4565,'2024/04/25 00:00:46:467',9,0,0,0,0.98,0.07,0.5
4566,'2024/04/25 00:00:46:507',9,0,0,0,0.98,0.07,0.5
4567,'2024/04/25 00:00:46:545',9,0,0,0,0.98,0.07,0.5
4568,'2024/04/25 00:00:46:585',9,0,0,0,0.98,0.07,0.5
4569,'2024/04/25 00:00:46:625',9,0,0,0,0.98,0.07,0.5
4570,'2024/04/25 00:00:46:664',9,0,0,0,0.98,0.07,0.5
4571,'2024/04/25 00:00:46:707',9,0,0,0,0.98,0.07,0.5
4572,'2024/04/25 00:00:46:749',9,0,0,0,0.98,0.08,0.5
4573,'2024/04/25 00:00:46:789',9,0,0,0,0.98,0.08,0.5
4574,'2024/04/25 00:00:46:834',9,0,0,0,0.98,0.08,0.5
4575,'2024/04/25 00:00:46:872',9,0,0,0,0.98,0.08,0.5
4576,'2024/04/25 00:00:46:909',9,0,0,0,0.98,0.08,0.5
4577,'2024/04/25 00:00:46:952',9,0,0,0,0.98,0.08,0.5
4578,'2024/04/25 00:00:46:989',9,0,0,0,0.98,0.08,0.5
4579,'2024/04/25 00:00:47:027',9,0,0,0,0.98,0.09,0.5
4580,'2024/04/25 00:00:47:067',9,0,0,0,0.98,0.09,0.5
4581,'2024/04/25 00:00:47:105',9,0,0,0,0.98,0.09,0.5
4582,'2024/04/25 00:00:47:144',9,0,0,0,0.98,0.09,0.5
4583,'2024/04/25 00:00:47:183',9,0,0,0,0.98,0.09,0.5
4584,'2024/04/25 00:00:47:220',9,0,0,0,0.98,0.09,0.5
4585,'2024/04/25 00:00:47:258',9,0,0,0,0.98,0.09,0.5
4586,'2024/04/25 00:00:47:296',9,0,0,0,0.98,0.09,0.5
4587,'2024/04/25 00:00:47:333',9,0,0,0,0.98,0.09,0.5
4588,'2024/04/25 00:00:47:372',9,0,0,0,0.98,0.09,0.5
4589,'2024/04/25 00:00:47:409',9,0,0,0,0.98,0.09,0.5
4590,'2024/04/25 00:00:47:447',9,0,0,0,0.98,0.1,0.5
4591,'2024/04/25 00:00:47:485',9,0,0,0,0.98,0.1,0.5
4592,'2024/04/25 00:00:47:522',9,0,0,0,0.98,0.1,0.5
4593,'2024/04/25 00:00:47:563',9,0,0,0,0.98,0.1,0.5
4594,'2024/04/25 00:00:47:602',9,0,0,0,0.98,0.1,0.5
4595,'2024/04/25 00:00:47:640',9,0,0,0,0.98,0.1,0.5
4596,'2024/04/25 00:00:47:679',9,0,0,0,0.98,0.1,0.5
4597,'2024/04/25 00:00:47:717',9,0,0,0,0.98,0.1,0.5
4598,'2024/04/25 00:00:47:756',9,0,0,0,0.98,0.1,0.5
4599,'2024/04/25 00:00:47:793',9,0,0,0,0.98,0.1,0.5
4600,'2024/04/25 00:00:47:829',9,0,0,0,0.98,0.1,0.5
4601,'2024/04/25 00:00:47:869',9,0,0,0,0.98,0.1,0.5
4602,'2024/04/25 00:00:47:918',9,0,0,0,0.98,0.1,0.5
4603,'2024/04/25 00:00:47:955',9,0,0,0,0.98,0.1,0.5
4604,'2024/04/25 00:00:47:994',9,0,0,0,0.98,0.1,0.5
4605,'2024/04/25 00:00:48:032',9,0,0,0,0.98,0.1,0.5
4606,'2024/04/25 00:00:48:070',9,0,0,0,0.98,0.1,0.5
4607,'2024/04/25 00:00:48:108',9,253,34,64,0.98,0.1,0.5
4608,'2024/04/25 00:00:48:148',9,250,32,66,0.98,0.1,0.5
4609,'2024/04/25 00:00:48:185',9,250,32,66,0.98,0.1,0.5
4610,'2024/04/25 00:00:48:222',9,248,32,67,0.98,0.1,0.5
4611,'2024/04/25 00:00:48:260',9,248,32,67,0.98,0.1,0.5
4612,'2024/04/25 00:00:48:300',9,249,33,67,0.98,0.1,0.5
4613,'2024/04/25 00:00:48:339',9,249,33,67,0.98,0.1,0.5
4614,'2024/04/25 00:00:48:377',9,246,32,69,0.98,0.1,0.5
4615,'2024/04/25 00:00:48:417',9,244,32,69,0.98,0.1,0.5
4616,'2024/04/25 00:00:48:455',9,244,32,69,0.98,0.1,0.5
4617,'2024/04/25 00:00:48:494',9,238,28,78,0.98,0.1,0.5
4618,'2024/04/25 00:00:48:534',9,238,28,78,0.98,0.1,0.5
4619,'2024/04/25 00:00:48:573',9,237,30,76,0.98,0.1,0.5
4620,'2024/04/25 00:00:48:613',9,236,29,78,0.98,0.11,0.5
4621,'2024/04/25 00:00:48:655',9,236,29,78,0.98,0.12,0.5
4622,'2024/04/25 00:00:48:694',9,236,30,78,0.98,0.12,0.5
4623,'2024/04/25 00:00:48:734',9,236,30,78,0.98,0.12,0.5
4624,'2024/04/25 00:00:48:775',9,235,30,78,0.98,0.12,0.5
4625,'2024/04/25 00:00:48:816',9,236,29,79,0.98,0.12,0.5
4626,'2024/04/25 00:00:48:855',9,236,29,79,0.98,0.12,0.5
4627,'2024/04/25 00:00:48:900',9,238,32,75,0.98,0.12,0.5
4628,'2024/04/25 00:00:48:945',9,238,32,75,0.98,0.12,0.5
4629,'2024/04/25 00:00:48:985',9,238,31,77,0.98,0.12,0.5
4630,'2024/04/25 00:00:49:023',9,239,34,74,0.98,0.12,0.5
4631,'2024/04/25 00:00:49:062',9,239,34,74,0.98,0.12,0.5
4632,'2024/04/25 00:00:49:103',9,237,32,78,0.98,0.13,0.5
4633,'2024/04/25 00:00:49:143',9,237,32,78,0.98,0.13,0.5
4634,'2024/04/25 00:00:49:186',9,238,33,78,0.98,0.14,0.5
4635,'2024/04/25 00:00:49:226',9,237,33,80,0.98,0.14,0.5
4636,'2024/04/25 00:00:49:265',9,237,33,80,0.98,0.14,0.5
4637,'2024/04/25 00:00:49:305',9,238,36,77,0.98,0.14,0.5
4638,'2024/04/25 00:00:49:346',9,238,38,77,0.98,0.14,0.5
4639,'2024/04/25 00:00:49:387',9,238,38,77,0.98,0.15,0.5
4640,'2024/04/25 00:00:49:427',9,238,38,77,0.98,0.15,0.5
4641,'2024/04/25 00:00:49:468',9,238,38,77,0.98,0.15,0.5
4642,'2024/04/25 00:00:49:507',9,236,37,82,0.98,0.15,0.5
4643,'2024/04/25 00:00:49:549',9,236,37,82,0.98,0.16,0.5
4644,'2024/04/25 00:00:49:592',9,238,41,77,0.98,0.16,0.5
4645,'2024/04/25 00:00:49:642',9,239,42,76,0.98,0.17,0.5
4646,'2024/04/25 00:00:49:695',9,241,45,72,0.98,0.17,0.5
4647,'2024/04/25 00:00:49:747',9,241,45,72,0.98,0.19,0.5
4648,'2024/04/25 00:00:49:794',9,239,44,75,0.98,0.19,0.5
4649,'2024/04/25 00:00:49:843',9,239,44,77,0.98,0.2,0.5
4650,'2024/04/25 00:00:49:896',9,239,44,77,0.98,0.2,0.5
4651,'2024/04/25 00:00:49:946',9,238,44,76,0.98,0.21,0.5
4652,'2024/04/25 00:00:49:991',9,238,45,76,0.98,0.21,0.5
4653,'2024/04/25 00:00:50:039',9,238,46,75,0.98,0.22,0.5
4654,'2024/04/25 00:00:50:079',9,238,46,75,0.98,0.22,0.5
4655,'2024/04/25 00:00:50:121',9,240,48,73,0.98,0.22,0.5
4656,'2024/04/25 00:00:50:162',9,240,48,76,0.98,0.22,0.5
4657,'2024/04/25 00:00:50:204',9,240,48,76,0.98,0.22,0.5
4658,'2024/04/25 00:00:50:244',9,240,48,74,0.98,0.22,0.5
4659,'2024/04/25 00:00:50:285',9,240,48,74,0.98,0.22,0.5
4660,'2024/04/25 00:00:50:326',9,238,47,77,0.98,0.22,0.5
4661,'2024/04/25 00:00:50:367',9,240,48,74,0.98,0.22,0.5
4662,'2024/04/25 00:00:50:407',9,240,48,74,0.98,0.22,0.5
4663,'2024/04/25 00:00:50:449',9,241,51,72,0.98,0.22,0.5
4664,'2024/04/25 00:00:50:494',9,237,48,77,0.98,0.22,0.5
4665,'2024/04/25 00:00:50:535',9,237,48,77,0.98,0.22,0.5
4666,'2024/04/25 00:00:50:579',9,241,52,72,0.98,0.22,0.5
4667,'2024/04/25 00:00:50:622',9,240,51,75,0.98,0.23,0.5
4668,'2024/04/25 00:00:50:668',9,240,51,75,0.98,0.24,0.5
4669,'2024/04/25 00:00:50:713',9,239,51,75,0.98,0.26,0.5
4670,'2024/04/25 00:00:50:758',9,237,49,80,0.98,0.27,0.5
4671,'2024/04/25 00:00:50:805',9,237,49,80,0.98,0.27,0.5
4672,'2024/04/25 00:00:50:848',9,239,53,76,0.98,0.28,0.5
4673,'2024/04/25 00:00:50:889',9,237,51,79,0.98,0.28,0.5
4674,'2024/04/25 00:00:50:932',9,237,51,79,0.98,0.29,0.5
4675,'2024/04/25 00:00:50:975',9,238,52,75,0.98,0.29,0.5
4676,'2024/04/25 00:00:51:018',9,240,55,73,0.98,0.3,0.5
4677,'2024/04/25 00:00:51:058',9,240,55,73,0.98,0.31,0.5
4678,'2024/04/25 00:00:51:101',9,242,58,71,0.98,0.32,0.5
4679,'2024/04/25 00:00:51:143',9,242,58,71,0.98,0.32,0.5
4680,'2024/04/25 00:00:51:184',9,240,55,75,0.98,0.32,0.5
4681,'2024/04/25 00:00:51:225',9,238,54,79,0.98,0.33,0.5
4682,'2024/04/25 00:00:51:265',9,238,54,79,0.98,0.33,0.5
4683,'2024/04/25 00:00:51:306',9,241,56,74,0.98,0.34,0.5
4684,'2024/04/25 00:00:51:350',9,239,58,75,0.98,0.34,0.5
